Node,X,Y,Z,Thickness,Theta,Radius,Alpha
3491.0,10.345147100000002,-5.725941179999998,39.2299252,0.12128627239880821,241.03588642399467,11.824063215217443,
3492.0,10.026228900000001,-4.787671089999997,40.0773468,0.12264376398299875,244.47484155173956,11.11067326588344,
3493.0,10.247720700000002,-3.893632889999997,40.238351800000004,0.12336146575874973,249.19565659308785,10.962488614694122,
3494.0,10.417115200000001,-2.961236479999997,40.378572500000004,0.1219003601336327,254.1313269012024,10.82982966535272,
3495.0,10.533383400000002,-1.9922466299999968,40.4918442,0.12131222866196105,259.28979491232434,10.720131178588344,
3496.0,9.077698710000002,-1.9544173499999968,41.7803078,0.12067026974301927,257.8497590051895,9.285707353105455,
3497.0,8.982522960000002,-2.905696629999997,41.6563797,0.12170097365494506,252.07446928109007,9.44080460726312,
3498.0,8.850687030000001,-3.825522179999997,41.4904613,0.12248503202225824,246.62460701925045,9.642057915853968,
3499.0,8.692064290000001,-4.7008876799999975,41.2849312,0.12133913134603802,241.59435881988307,9.881817980587833,
3500.0,8.523184780000001,-5.506730079999997,41.0467758,0.11904042648746604,237.1339699685958,10.14735211609415,
3501.0,8.410077100000002,-6.133793349999998,40.800332999999995,0.11839875490077331,233.89528729984838,10.409265953392135,
3502.0,7.518949990000004,-7.285819529999998,40.741611500000005,0.11787011319935024,225.90216112543158,10.46985077142222,
3503.0,8.335022930000001,-8.034457209999996,39.5380764,0.11842483656923988,226.0519095389156,11.576921434601978,
3504.0,7.680047990000004,-8.809640879999996,39.402504,0.12183646717972801,221.08119036941022,11.687296931423887,
3505.0,7.578587530000004,-10.000458699999996,38.2192364,0.12351138692577274,217.1557221344576,12.547675607867664,
3506.0,6.490485190000004,-10.142270099999996,38.9447174,0.1236521843693436,212.61696796533184,12.041264085757913,
3507.0,2.8892829400000033,-14.169923799999998,33.983129500000004,0.12023303401557574,191.5247673438849,14.461490117037782,
3508.0,7.486582280000003,-1.9118415099999968,42.8567467,0.11996665766951627,255.67459515001826,7.726839728800456,
3509.0,7.435949330000002,-2.866973399999997,42.707757900000004,0.1214556106883532,248.91556542362713,7.969496779259969,
3510.0,7.3701033600000025,-3.811916589999997,42.4960346,0.12238210307559841,242.65138667948872,8.297537684530305,
3511.0,7.2239646900000025,-5.659009929999997,41.865493799999996,0.11778181580034922,231.9260503260607,9.176603905051444,
3512.0,6.473275660000002,-6.5334687199999975,41.849492999999995,0.11883067197310598,224.73484650942132,9.197255638806984,
3513.0,7.128845210000002,-6.553164009999997,41.4558105,0.11722195058727301,227.40934343213974,9.683201566119504,
3514.0,6.252927780000004,-7.2850198699999975,41.5251637,0.12161489426275625,220.64037655841454,9.600553126158438,
3515.0,6.396758560000004,-8.204135889999996,40.8061848,0.12251071937901091,217.94351556747145,10.403190173044004,
3516.0,5.508513450000003,-8.370866779999997,41.1617603,0.12336322102875241,213.34722394859256,10.020735056738026,
3517.0,5.448769090000003,-9.523858069999996,40.2277584,0.12331696059767316,209.77464340626983,10.972372447818362,
3518.0,5.138408660000003,-10.213031799999996,39.7103424,0.12442001321314997,206.70800869519073,11.4328151434795,
3519.0,0.8581143620000029,-14.790963199999998,32.343299900000005,0.12426021835597822,183.3203571159141,14.815834523982268,
3520.0,3.712811230000003,-13.725767099999999,34.7768574,0.12017967357212385,195.13623900673045,14.219059382148192,
3521.0,3.6524949100000033,-13.477091799999998,35.479715299999995,0.11940347671357336,195.16376849510954,13.96326331676099,
3522.0,4.200345520000003,-13.150031099999998,35.8680305,0.11980485410835774,197.714373896834,13.804572446053925,
3523.0,4.910075190000003,-12.417088499999998,36.834259,0.1206896122163998,201.57527244607766,13.352637386984108,
3524.0,5.571091180000003,-11.545422599999998,37.788848900000005,0.12375211410340593,205.7590191136365,12.81927610859773,
3525.0,5.613457680000003,-10.908314699999996,38.6312084,0.12462478662278466,207.2305121465385,12.267935307923132,
3526.0,5.867538450000003,-10.186823799999997,39.316684699999996,0.1236766047381126,209.9416382029063,11.755823518345059,
3527.0,7.034276960000003,-9.581132889999996,39.14991,0.12370222281811112,216.28537396632578,11.886091022948905,
3528.0,5.773763180000004,-8.871135709999997,40.628574400000005,0.12338941266574815,213.05802044648377,10.584582657996531,
3529.0,7.066595550000003,-8.378384589999996,40.2404041,0.12189204399099157,220.1453463878423,10.960570286496466,
3530.0,6.907204630000003,-7.507810589999997,40.9965134,0.12004360027519612,222.6141340335694,10.201798648082091,
3531.0,7.857635500000002,-6.526393889999997,40.984705000000005,0.11707377462891008,230.28766034004718,10.214511875674216,
3532.0,7.892054080000003,-5.594868659999998,41.463548700000004,0.11837819835664262,234.6662469053937,9.674041188887655,
3533.0,8.004885670000002,-4.709664339999997,41.778831499999995,0.12041094352586988,239.5296266004688,9.28757949011684,
3534.0,8.123229980000001,-3.8063125599999967,42.0218601,0.12258073228202299,244.89355925380653,8.970779264500077,
3535.0,8.225091930000001,-2.8774785999999968,42.2093391,0.12150076018216131,250.71804386741684,8.713898114529977,
3536.0,8.299505230000001,-1.928287509999997,42.345037500000004,0.12038490469942943,256.9200926586188,8.520568043506216,
3537.0,6.653849600000003,-1.9051243099999968,43.3077717,0.11994782024683076,254.0225706133603,6.921214715349695,
3538.0,6.6322269400000025,-2.871854539999997,43.1440487,0.12156971313428508,246.58665891348184,7.227308121464063,
3539.0,6.601604940000002,-3.834336039999997,42.911880499999995,0.1211050628556771,239.85117614950624,7.6343513576122035,
3540.0,5.816864010000002,-4.843908309999997,42.949928299999996,0.11719228690200126,230.21465487320847,7.569633718121396,
3541.0,6.536708350000002,-5.694241049999997,42.241203299999995,0.1171945982931597,228.94030731128407,8.669079373755025,
3542.0,5.698323730000003,-7.100259779999997,41.921217,0.12246118606629236,218.74883573095346,9.10409700494051,
3543.0,5.278503890000003,-7.663303379999998,41.7648277,0.12350778772215298,214.5591747030831,9.305311494553235,
3544.0,4.8129119900000035,-8.396551129999997,41.4600964,0.12387364919882835,209.82138043518447,9.678129607635455,
3545.0,5.087558750000004,-8.950962069999996,40.9085751,0.12337321359581625,209.6130867410859,10.29577466795385,
3546.0,4.691438670000004,-9.467007639999997,40.647356,0.12429752169167169,206.3610216268103,10.565691196045325,
3547.0,4.521457670000004,-10.063060799999997,40.163229,0.12148502732888747,204.19497310172147,11.03216987387787,
3548.0,4.532480720000003,-11.042526199999996,39.0840092,0.11944953854227117,202.31603513159743,11.9365307503838,
3549.0,4.399637700000004,-11.937927199999999,37.9453812,0.1189258479263175,200.2310035941278,12.722850220126036,
3550.0,4.299678800000003,-12.725820499999998,36.675796500000004,0.11938544546595747,198.66859178790128,13.432562867204071,
3551.0,3.0763239900000032,-13.523192399999997,35.7148476,0.11913480233789567,192.81583278561737,13.868687824695863,
3552.0,2.960767980000003,-13.869286499999998,34.8863831,0.11984595006176765,192.0504255906706,14.181793083051081,
3553.0,2.091237550000003,-14.265912999999998,34.1364784,0.12048670827409964,188.3395809950021,14.418375366666625,
3554.0,1.9408258200000028,-14.532727199999998,33.1674938,0.12094631745377696,187.6067631956425,14.66175176209168,
3555.0,5.8024234800000025,-1.911610839999997,43.6995487,0.11985690281047205,251.76551107346356,6.1092040598478,
3556.0,4.967076780000003,-2.919939279999997,43.8492641,0.1210274096352979,239.55048828076767,5.761761634891025,
3557.0,5.810291290000003,-3.8739199599999967,43.2752876,0.11964000204271844,236.3072534522984,6.983318747639712,
3558.0,5.082803250000003,-4.920781609999997,43.2269058,0.11807828880464691,225.92790181660328,7.074530410672129,
3559.0,5.054899690000003,-5.957957269999997,42.8043251,0.12220813852061405,220.31221705041855,7.813402953074156,
3560.0,5.335864540000003,-6.7288083999999975,42.298442800000004,0.12267248935725407,218.4139957341244,8.587683789773584,
3561.0,4.7697529800000025,-7.247547629999997,42.2361145,0.12397339040255617,213.34969731632685,8.676260147052846,
3562.0,4.066862110000003,-7.906994339999997,42.080566399999995,0.12358417697820173,207.21844887122373,8.89156493057019,
3563.0,4.177230360000004,-8.991606709999996,41.2561874,0.12260629161813691,204.91816529527244,9.91454712570487,
3564.0,4.097144600000004,-9.839312549999997,40.5546837,0.11919963215628135,202.60711725257016,10.65826746379995,
3565.0,4.072829250000003,-10.522565799999997,39.883707,0.11830071491846984,201.15926129625277,11.28327652390852,
3566.0,4.056147580000003,-1.9517912899999972,44.3086758,0.1218892765800565,244.3034490225314,4.5013134117121565,
3567.0,3.2933425900000026,-2.929476979999997,44.3377838,0.11729838586498874,228.3464335512219,4.407713782842283,
3568.0,3.3797795800000032,-3.662011379999997,44.1480312,0.12029950160361266,222.70483947808125,4.983295832743073,
3569.0,3.339686870000003,-4.660612109999997,43.860923799999995,0.12330385617167876,215.62450827027587,5.73365621828943,
3570.0,3.107447150000003,-5.791347499999997,43.4834728,0.12465839223440606,208.21654799512294,6.572361345498234,
3571.0,3.460697890000003,-6.434858799999997,43.100235,0.12461829517466369,208.2715767598211,7.306424410187781,
3572.0,2.882879500000003,-7.415009019999998,42.7163925,0.11831799078906015,201.2455712786873,7.95571197179747,
3573.0,3.223318340000003,-8.163367269999997,42.164277999999996,0.11845601555208925,201.5466626868545,8.776693358314827,
3574.0,3.1386516100000033,-10.026768699999996,40.705736200000004,0.11700261100848416,197.38154089391188,10.506532467577266,
3575.0,3.430015800000003,-10.699167299999997,39.9379482,0.11682060345528167,197.77518396928957,11.235532444065074,
3576.0,1.459855790000003,-13.969357499999997,35.265535400000005,0.12031803440873198,185.96599102911225,14.045430854566288,
3577.0,2.363152500000003,-13.560529699999998,35.960498799999996,0.11892281335775617,189.8854892485175,13.764899399662836,
3578.0,1.759009240000003,-13.096800799999999,37.097866100000005,0.11840680332678637,187.6495228839778,13.214397629150032,
3579.0,3.711633210000003,-12.625215499999998,37.199146299999995,0.11836605175726289,196.38258363159235,13.159494196473325,
3580.0,3.198057170000003,-11.958017299999998,38.4722042,0.11719217755947979,194.97279874741895,12.378277239167318,
3581.0,3.351605420000003,-11.292578699999998,39.286787000000004,0.11687294309632958,196.5307397210761,11.779456379097766,
3582.0,3.680801870000003,-10.251887299999996,40.3126373,0.11749415821518319,199.74999120098593,10.892634925402428,
3583.0,3.6217548800000032,-9.498372079999996,41.0301323,0.11788048660274494,200.87198383706686,10.16544050107654,
3584.0,3.624863390000003,-8.599388119999997,41.7435474,0.11931405297237377,202.8566750968324,9.332154661950229,
3585.0,3.707721710000003,-7.119597909999998,42.6713905,0.12413107439088675,207.509456473995,8.027195941228898,
3586.0,4.021079540000002,-6.068532939999997,43.1150227,0.1239719402756061,213.5289116942229,7.2798470252383485,
3587.0,3.719594480000003,-5.377696989999997,43.499815,0.12368407209284209,214.67046729439207,6.538731376337578,
3588.0,4.3785438500000025,-5.023720739999997,43.4384003,0.12173422793681488,221.07455666670026,6.664039039492413,
3589.0,4.082819940000003,-4.036517139999997,43.8577461,0.11829869592579531,225.32674173205476,5.741331664690291,
3590.0,4.134622100000002,-2.939114089999997,44.116178500000004,0.11872814319162928,234.5927166106763,5.072818895234181,
3591.0,4.9344577800000025,-1.928172469999997,44.0332909,0.12044205556032833,248.65659380252168,5.297803569090538,
3592.0,3.1535511000000027,-2.010794399999997,44.5262451,0.12029877364871211,237.4772502873165,3.7400773600799457,
3593.0,2.4365320200000027,-3.1366372099999973,44.4646053,0.12279383762065028,217.8399722972756,3.9717982415578286,
3594.0,2.827876810000003,-3.9887671499999975,44.1807213,0.123420178957381,215.33511991840368,4.889493903202549,
3595.0,2.723506930000003,-5.122796059999997,43.832552,0.12479738956718814,207.9971046395389,5.8017695119773185,
3596.0,2.1765356100000033,-5.552179339999998,43.7635746,0.11910166906765218,201.40590673209726,5.963556211282065,
3597.0,2.0962271700000032,-7.035749439999997,43.0806751,0.11714049347897591,196.59086911352472,7.341385327763861,
3598.0,1.7324684900000031,-7.717993259999997,42.7448483,0.11623821718575464,192.6515512035791,7.910048484696429,
3599.0,2.395153520000003,-8.638529779999997,42.026598,0.11649018840523091,195.49677999435877,8.964427318257158,
3600.0,2.5445768800000033,-9.724457739999997,41.1337337,0.11669147165720972,194.66368378332356,10.051863003208728,
3601.0,2.7503924400000033,-10.583339699999998,40.2678261,0.11687553227349204,194.56774604444018,10.934886271909974,
3602.0,1.8310360900000031,-10.742742499999999,40.3073177,0.116739405244046,189.6727687334726,10.897669915362124,
3603.0,2.227605580000003,-11.233275399999998,39.687688800000004,0.11645364069675292,191.21647635614164,11.452017413202457,
3604.0,1.056865810000003,-11.916325599999999,39.0489902,0.1169903518614191,185.06833438242202,11.963100816492448,
3605.0,1.9411116800000028,-12.547541599999999,37.986944199999996,0.1173077083320969,188.79397795347552,12.696799390317347,
3606.0,0.9107919340000031,-13.064527499999999,37.3135891,0.11852447992564133,183.9879159588674,13.096236892531216,
3607.0,0.8150956030000029,-13.545290899999998,36.3922386,0.11966982702424439,183.44365360273534,13.569793160091008,
3608.0,0.6943727730000031,-13.947933199999998,35.4747601,0.1208695782042386,182.85001444629955,13.965206554131088,
3609.0,1.112278340000003,-14.574147199999999,33.370023700000004,0.12266409021137786,184.36427285390494,14.616529331989211,
3610.0,0.0028678616500029033,-14.764634099999999,32.6468029,0.12416554310336914,180.01112905105492,14.764634378524692,
3611.0,-0.5561670059999972,-14.915645599999998,31.488018,0.124782524610114,177.86457341990095,14.926011034545107,
3612.0,0.536045492000003,-14.280399299999997,34.5588207,0.12276704506232518,182.14971098016926,14.290456568526212,
3613.0,1.1890864400000032,-10.696660999999999,40.4483261,0.11735084638666402,186.34319998635007,10.762550028255983,
3614.0,1.470886110000003,-10.064760199999998,41.0243855,0.11684179038246598,188.31447194472952,10.1716716341069,
3615.0,1.1206754400000034,-9.135694499999998,41.844120000000004,0.11646574778702246,186.99353227908313,9.204174457231318,
3616.0,0.706992686000003,-8.130869869999998,42.5852737,0.11592904065249753,184.96946463593173,8.161549087087039,
3617.0,1.046046020000003,-7.416157249999998,42.9963989,0.11666842081830116,188.02858353304845,7.489566117785821,
3618.0,1.413410310000003,-6.709188939999997,43.341253300000005,0.11644517848003116,191.89642215769672,6.856452795508227,
3619.0,1.145603540000003,-5.606580259999998,43.8655643,0.11652582223277994,191.54838926447437,5.722425157455725,
3620.0,1.6322370800000028,-4.973332409999998,44.0570889,0.117868051081803,198.16972551689935,5.234332158516817,
3621.0,2.193016770000003,-4.402256009999998,44.1707726,0.12395321975524742,206.48053415440245,4.9182497426505645,
3622.0,1.507165550000003,-3.514627459999997,44.504339200000004,0.12088360796966224,203.21093828894976,3.824154047327702,
